timestamps,ax,ay,az
1525745931303387.0,1.598774748426432,-2.4286610453595996,0.1964371788240783
1525745931308710.0,1.4967203301547098,-2.4364571009854052,0.19625688981168757
1525745931314071.0,1.3937578855655235,-2.444171277164674,0.19625646101668937
1525745931319464.0,1.2897298759626565,-2.4512932087733073,0.1963968435980496
1525745931324830.0,1.1860792226290695,-2.458245139977798,0.19671396263791155
1525745931330488.0,1.0763528261605555,-2.4648202842990266,0.19718902408669975
1525745931335842.0,0.9724088944095434,-2.470908839849443,0.19781262085714946
1525745931341150.0,0.8690318402964665,-2.4762448262075907,0.19854914299145762
1525745931346439.0,0.765873029968072,-2.4812169732562155,0.1994244719747529
1525745931351793.0,0.6612863851970695,-2.485841255734451,0.20044650132898234
1525745931357152.0,0.5564515572483162,-2.4900178686662313,0.20160178148436358
1525745931362699.0,0.4477971259512928,-2.493824299917347,0.2029247121372506
1525745931368155.0,0.34082027199249243,-2.4971082448175848,0.20435347063779347
1525745931373481.0,0.23631609020416997,-2.499958440338476,0.2058724806925688
1525745931378863.0,0.13062240598254657,-2.502023122208031,0.20748835330376925
1525745931384183.0,0.026121331243207334,-2.5038865842789835,0.20921300890730085
1525745931389517.0,-0.07867528164660396,-2.504973667290792,0.21101363720846886
1525745931394972.0,-0.18585715276458953,-2.5058287325645567,0.21297006712040115
1525745931400286.0,-0.29022648445120136,-2.5059175470400086,0.21494055170869955
1525745931405627.0,-0.39511249613995164,-2.505744025712966,0.21702044644500618
1525745931411004.0,-0.5006007144963451,-2.5047772235082775,0.2191641082493126
1525745931416586.0,-0.6100735261710165,-2.5034908462241923,0.22148496996561295
1525745931421983.0,-0.7157406959309006,-2.501414862384393,0.2237653742108936
1525745931427398.0,-0.8217180802922255,-2.499097054324149,0.2261357085500681
1525745931432911.0,-0.9293643681979412,-2.4958755996517894,0.2285717277358069
1525745931438539.0,-1.0390904763348658,-2.492074223962882,0.23110978579367472
1525745931443967.0,-1.1447540784600736,-2.4879224580417603,0.2336000252491628
1525745931449287.0,-1.2480684870900602,-2.483232140972377,0.23605991852141717
1525745931454614.0,-1.351312054031876,-2.478037260696609,0.23854716016767671
1525745931459963.0,-1.4547311309492565,-2.472269532320897,0.2410588458486535
1525745931465312.0,-1.5579847149029626,-2.4661142677596364,0.24359371282178488
1525745931470622.0,-1.6599734356676574,-2.4591052633456494,0.24607533971187845
1525745931475933.0,-1.7619006839531235,-2.451883701994357,0.2485843759470256
1525745931481229.0,-1.8630084099642212,-2.4438528679878737,0.2510443849695668
1525745931486600.0,-1.9654011806090925,-2.435419317932911,0.253546839646325
1525745931492056.0,-2.068855229100721,-2.4260629536382132,0.2560391022125102
1525745931497499.0,-2.1718570723620423,-2.416386711173143,0.25851581941092955
1525745931503000.0,-2.2753329186287186,-2.405808081085176,0.26095414542146755
1525745931508382.0,-2.3763658587645793,-2.3951433243783202,0.263319562781518
1525745931513700.0,-2.4755119611209935,-2.3838147002195886,0.2655778781532075
1525745931519621.0,-2.585634238503534,-2.3708343767822364,0.26805352984466035
1525745931525210.0,-2.688904561299165,-2.357843963978479,0.2703026696036062
1525745931530725.0,-2.7902066903855505,-2.344403015670333,0.27243965193781666
1525745931536004.0,-2.88684548292625,-2.3311643855634903,0.2744263036493096
1525745931541466.0,-2.9861319945498086,-2.31680361620644,0.27638176271854126
1525745931546787.0,-3.08244620200945,-2.3024010471475136,0.2782107771253544
1525745931552107.0,-3.178084176340624,-2.2874188160924027,0.27993720014909856
1525745931557405.0,-3.2730927798305514,-2.2722341245526843,0.28158759216528323
1525745931562711.0,-3.367107466481163,-2.256146891710225,0.2830886265308832
1525745931568011.0,-3.460944321713128,-2.239943860390669,0.2845235861569925
1525745931573286.0,-3.55323639871946,-2.2230213977661766,0.2857987871705928
1525745931578535.0,-3.644911109546177,-2.2060001930565356,0.2869881866480396
1525745931584107.0,-3.7411403424147553,-2.187190292683016,0.2880880701359856
1525745931589896.0,-3.840656169922838,-2.167290047076875,0.2891054590311942
1525745931595227.0,-3.9314172565413648,-2.148385487423184,0.289888888466959
1525745931600851.0,-4.026638667310837,-2.128075747807883,0.2905822945345947
1525745931606605.0,-4.123024535260429,-2.10666674765966,0.29111137107491775
1525745931611940.0,-4.211874770092009,-2.0864831361514344,0.29146476169886365
1525745931617301.0,-4.300180093818278,-2.0656510459627713,0.2916512466087509
1525745931622596.0,-4.386979383480465,-2.044814229231127,0.2917040045548353
1525745931627968.0,-4.474068310996511,-2.023158626886009,0.29158415139702953
1525745931633249.0,-4.558791805891524,-2.001417967948992,0.29129906063289507
1525745931638572.0,-4.643687765967335,-1.9792331774334966,0.2908661546455376
1525745931643978.0,-4.72891129631076,-1.9562298464050667,0.29024402165051666
1525745931649305.0,-4.812235941676217,-1.9332474908921875,0.2894698556012966
1525745931654658.0,-4.8950701544211785,-1.9097515580980535,0.2885136929778569
1525745931659999.0,-4.977347725511488,-1.8861208966198169,0.2874091004153869
1525745931665458.0,-5.0597595411964225,-1.861295026314684,0.28604865551406344
1525745931670769.0,-5.13986214726512,-1.8370838484018186,0.28458787224521603
1525745931676155.0,-5.219504033539083,-1.8119352266290811,0.28288337047220824
1525745931681513.0,-5.298558550160674,-1.7868330115955477,0.28104078438374896
1525745931686862.0,-5.375976727048453,-1.761246509200495,0.27898302926229074
1525745931692212.0,-5.453066566059888,-1.7355271308380955,0.2767669767459584
1525745931697539.0,-5.528537295187077,-1.709493776518714,0.27435402177877005
1525745931702852.0,-5.603437601278283,-1.6834038197572423,0.27178758579748213
1525745931708186.0,-5.677156663878193,-1.656758683734129,0.2689959041050669
1525745931713511.0,-5.75053780581281,-1.630092257305055,0.26605459766175027
1525745931718776.0,-5.8215083083001,-1.6032747348898646,0.2629307272867815
1525745931724111.8,-5.8927992924143355,-1.5759281583132099,0.2595911591746282
1525745931729550.0,-5.964574418889018,-1.5478246222363123,0.25599640339790963
1525745931735023.0,-6.035852706094223,-1.5193015552350078,0.2521817758768935
1525745931740390.0,-6.10476656400559,-1.4910937631815784,0.24824843542437536
1525745931745756.0,-6.172834275003403,-1.4627006557128996,0.24413276561015326
1525745931751191.0,-6.24105783942515,-1.4337838829890313,0.2397835502006073
1525745931756554.0,-6.306670775314609,-1.404877563279257,0.23527681753192442
1525745931761997.0,-6.373089370851542,-1.375521558254092,0.2305452975669028
1525745931767602.0,-6.439704109930179,-1.3449319834939497,0.22545047067242246
1525745931772894.0,-6.502316898560129,-1.3160150386566878,0.22048261135805436
1525745931778147.0,-6.562873294048815,-1.287013779046112,0.21535771075906254
1525745931783425.0,-6.62346859807035,-1.2578515233769108,0.21006123794080528
1525745931788700.0,-6.682402626926898,-1.2284232064952676,0.20457807980958292
1525745931793996.0,-6.741437851318818,-1.1988816764119585,0.19893163705481268
1525745931799232.0,-6.79795089682269,-1.169373399901597,0.19316099384209254
1525745931804577.0,-6.855736623466949,-1.139297499798146,0.18713691113240363
1525745931809858.0,-6.910693491418399,-1.1092579808808112,0.1809913089013121
1525745931815172.0,-6.965731601925035,-1.079022979595083,0.1746703731670537
1525745931820447.0,-7.019199810687975,-1.0488599389126687,0.16823893295101847
1525745931825815.0,-7.072957881788624,-1.0180994175488016,0.16155078506482276
1525745931831402.0,-7.127435246382049,-0.9859047461581365,0.15442185130123498
1525745931836691.0,-7.178483897502717,-0.9553867252214413,0.14753773171996698
1525745931842209.0,-7.23052377892637,-0.9234136581032338,0.14020491383106412
1525745931847531.0,-7.279306144729291,-0.8924285459524813,0.1329875969914477
1525745931852826.0,-7.327457848021663,-0.8615811372161919,0.12568798335307058
1525745931858123.0,-7.374193159373616,-0.8305804879413135,0.11825266673891094
1525745931863438.0,-7.42048380378947,-0.7994313566252131,0.11067647942541958
1525745931868705.0,-7.4651540655936355,-0.7684573012081485,0.10304976176971127
1525745931874038.0,-7.510176967926647,-0.7370923582005033,0.09522443129898758
1525745931879355.0,-7.552804792943427,-0.7056190717391784,0.08729624143657391
1525745931884689.0,-7.595784648465086,-0.6740822861131598,0.07925268174490689
1525745931890007.0,-7.63656286994328,-0.6424705218212075,0.07112340741217717
1525745931895301.0,-7.677185553050162,-0.6110147592415605,0.06294734989601926
1525745931900596.0,-7.715978210528756,-0.5794153407218329,0.054675254877260306
1525745931905947.0,-7.754985843124129,-0.5474722395521636,0.04623757942481232
1525745931911588.0,-7.794364815484466,-0.5136752961977404,0.03725285768812234
1525745931916951.0,-7.831473013686947,-0.4815197183917661,0.028638528071190213
1525745931922209.0,-7.866187388418879,-0.4498835551238313,0.020123843336342796
1525745931927522.0,-7.901171550492359,-0.4179002053146684,0.01146099051933709
1525745931932856.0,-7.934459379058761,-0.38567645338018514,0.0027056458022133288
1525745931938387.0,-7.968204299887349,-0.35220648505102636,-0.00642657037801491
1525745931943711.0,-7.9998989799724605,-0.3199287384339913,-0.015263173324647064
1525745931949031.0,-8.03047981523444,-0.287601750005529,-0.024132569300548922
1525745931954342.0,-8.06009807977079,-0.2552609460356845,-0.03302182720553414
1525745931959678.0,-8.089002078359242,-0.22269959039902468,-0.04198199202049559
1525745931965037.0,-8.117382608983398,-0.1899301810216576,-0.05100628747397934
1525745931970480.2,-8.1442436684191,-0.15654660069181414,-0.06018384646899108
1525745931975763.0,-8.170320248809757,-0.12408871886463771,-0.06910959888171042
1525745931981139.0,-8.194995992775466,-0.09096521548317993,-0.07819110548437784
1525745931986521.0,-8.219526779943555,-0.05773006906589024,-0.08729082079982439
1525745931991859.0,-8.24218196761385,-0.02467747487592196,-0.09630302768960668
1525745931997245.0,-8.264691199710617,0.008759366617548241,-0.10539250468874359
1525745932002598.0,-8.285577518539482,0.04208120601816763,-0.11440278225754372
1525745932007954.0,-8.30632804017311,0.07552121217881493,-0.12340742218315709
1525745932013293.0,-8.324949202781973,0.10894242541653724,-0.13233949406914233
1525745932018839.0,-8.34446373036015,0.14378182464601702,-0.14160127714121015
1525745932024129.0,-8.360924258219095,0.17709623704746416,-0.1503766605959717
1525745932029705.0,-8.3785771059221,0.2123558235198504,-0.15960275767785187
1525745932035061.0,-8.393222295438742,0.24630470190060705,-0.1683886105780493
1525745932040435.0,-8.407683545296676,0.28050529015627385,-0.17716176446909768
1525745932046043.0,-8.42162939174916,0.316319365144595,-0.1862496388379914
1525745932051427.0,-8.434169644313268,0.35083823116542934,-0.19490896721633832
1525745932057030.0,-8.446010736330136,0.38689117140846985,-0.20384020753186208
1525745932062354.0,-8.45650745347097,0.42129570683762285,-0.2122537740750271
1525745932067978.0,-8.466891316672262,0.4578045025102974,-0.22106329620158083
1525745932073519.0,-8.475023133694451,0.49386976771184043,-0.22962111860365247
1525745932078798.0,-8.482912719231622,0.5284416269969155,-0.2377124167153703
1525745932084079.0,-8.488816147575733,0.56310677649735,-0.2456835892944379
1525745932089463.0,-8.49482863564768,0.5986667882933718,-0.25373718884668844
1525745932094784.0,-8.49899711910097,0.6339109021586196,-0.26156738753524583
1525745932100191.0,-8.503098985724854,0.6699532276556402,-0.26943906621693514
1525745932105478.0,-8.505338982120168,0.705297378049914,-0.27699796880187727
1525745932110914.0,-8.507612060111558,0.7418921639858288,-0.2846804875907407
1525745932116275.0,-8.507852619994797,0.7780713685903262,-0.2920995082001831
1525745932121682.0,-8.508250866926065,0.81484906552975,-0.2994928460663819
1525745932126985.0,-8.506537692396197,0.8509927850341857,-0.3065752990042281
1525745932132455.0,-8.504292521146281,0.8885198478147558,-0.3137604888544462
1525745932137875.0,-8.501128657420498,0.9259087950448668,-0.3207405156268535
1525745932143314.0,-8.49698284581912,0.9636385925478678,-0.32759947959827496
1525745932148789.0,-8.491733750218685,1.0018203351117476,-0.33435073661825365
1525745932154185.0,-8.48569845461521,1.0396775225961161,-0.34085798017450497
1525745932159563.0,-8.479092851255754,1.0776706752205887,-0.3472070161074094
1525745932165811.0,-8.46906082571379,1.121927421463981,-0.35434369088249573
1525745932171628.0,-8.459671714135304,1.1635553356097883,-0.3608403140194143
1525745932176909.0,-8.44898880406427,1.2014049649775511,-0.36652712070179466
1525745932182194.0,-8.43864640042296,1.2396884537885156,-0.37211437003394676
1525745932187493.0,-8.425935707735803,1.2780930056409474,-0.37749209236970815
1525745932192790.0,-8.413133676044787,1.3168325226962252,-0.3827417782308589
1525745932198193.0,-8.398749362834392,1.3565244976373982,-0.38791011308362544
1525745932203636.0,-8.383662068684956,1.3968143209673014,-0.3929584565522051
1525745932209130.0,-8.366927750952367,1.4376470091307219,-0.39784926615225447
1525745932214463.0,-8.350236471116805,1.4776128601678369,-0.40244479166450203
1525745932219748.0,-8.332451655214125,1.517402874114675,-0.40681183287999706
1525745932225198.0,-8.312748279209998,1.5586084778181912,-0.4111142129060034
1525745932230478.0,-8.293249873828383,1.5988691928464724,-0.4151317906951043
1525745932235796.0,-8.272169820633989,1.639561839746134,-0.41897550709214587
1525745932241068.0,-8.25065082274404,1.6802011630314149,-0.42262489177300805
1525745932246406.0,-8.227681064773673,1.7215432262621762,-0.42612693431426785
1525745932251683.0,-8.204784665639288,1.76281436047249,-0.4294475663070159
1525745932257214.0,-8.178356589621135,1.8060223999888647,-0.43265967019053514
1525745932262564.0,-8.153056455309706,1.8483410726936695,-0.43564261232841484
1525745932268152.0,-8.124321430661801,1.8925051453205903,-0.4384922807241907
1525745932273532.0,-8.096800956728144,1.935542204531673,-0.44110389369171044
1525745932279123.0,-8.065969615281379,1.9802323941276407,-0.4435531757216666
1525745932284464.2,-8.036210476504204,2.0233353736874378,-0.4457381155755151
1525745932289821.0,-8.005052914474899,2.066710867998806,-0.4477228984340143
1525745932295355.0,-7.9722054450126425,2.1118552458199127,-0.44959653964555746
1525745932300733.0,-7.93884420023324,2.1558442988430744,-0.4511997347583772
1525745932306202.0,-7.9043878529977505,2.2009371089954453,-0.45266310546184
1525745932311515.0,-7.869718868165647,2.2449055522588774,-0.4538849576575108
1525745932316818.0,-7.833738414368961,2.28887826325252,-0.4548967384443534
1525745932322131.0,-7.797277950818966,2.333300316924915,-0.4557590099549462
1525745932327482.0,-7.7591335504758305,2.378107692689902,-0.4564160958426385
1525745932332814.0,-7.720476545015979,2.4230523892859397,-0.45690607042843756
1525745932338127.8,-7.680750873680933,2.4679581566772546,-0.4571986884435282
1525745932343649.0,-7.639163395644318,2.5150487766668665,-0.45735274684397464
